mouthpiece,boreLength,boreDiameter,boreWeight,numberOfHoles,distanceHole,diameterHole,hole,folder,soundPiece
"0,498","0,488","0,0115","0,0072",7,0,"0,009",4,,
"0,498","0,488","0,0115","0,0072",7,0,"0,009",5,,
"0,498","0,488","0,0115","0,0072",7,0,"0,008",6,,
"0,498","0,488","0,0115","0,0072",7,0,"0,008",7,,
"0,498","0,488","0,0115","0,0072",7,1,1,0,,
"0,498","0,488","0,0115","0,0072",7,1,"0,009",1,,
"0,498","0,488","0,0115","0,0072",7,1,"0,009",2,,
"0,498","0,488","0,0115","0,0072",7,1,"0,009",3,,
"0,498","0,488","0,0115","0,0072",7,1,"0,009",4,,
"0,498","0,488","0,0115","0,0072",7,1,"0,009",5,,
"0,498","0,488","0,0115","0,0072",7,1,"0,008",6,,
"0,498","0,488","0,0115","0,0072",7,1,"0,008",7,,
"0,498","0,488","0,0115","0,0072",7,2,2,0,,
"0,498","0,488","0,0115","0,0072",7,2,"0,009",1,,
"0,498","0,488","0,0115","0,0072",7,2,"0,009",2,,
"0,498","0,488","0,0115","0,0072",7,2,"0,009",3,,
"0,498","0,488","0,0115","0,0072",7,2,"0,009",4,,
"0,498","0,488","0,0115","0,0072",7,2,"0,009",5,,
"0,498","0,488","0,0115","0,0072",7,2,"0,008",6,,
"0,498","0,488","0,0115","0,0072",7,2,"0,008",7,,
"0,498","0,488","0,0115","0,0072",7,3,3,0,,
"0,498","0,488","0,0115","0,0072",7,3,"0,009",1,,
"0,498","0,488","0,0115","0,0072",7,3,"0,009",2,,
"0,498","0,488","0,0115","0,0072",7,3,"0,009",3,,
"0,498","0,488","0,0115","0,0072",7,3,"0,009",4,,
"0,498","0,488","0,0115","0,0072",7,3,"0,009",5,,
"0,498","0,488","0,0115","0,0072",7,3,"0,008",6,,
"0,498","0,488","0,0115","0,0072",7,3,"0,008",7,,
"0,498","0,484","0,0115","0,0072",7,0,0,0,,
"0,498","0,484","0,0115","0,0072",7,0,"0,009",1,,
"0,498","0,484","0,0115","0,0072",7,0,"0,009",2,,
"0,498","0,484","0,0115","0,0072",7,0,"0,009",3,,
"0,498","0,484","0,0115","0,0072",7,0,"0,009",4,,
"0,498","0,484","0,0115","0,0072",7,0,"0,009",5,,
"0,498","0,484","0,0115","0,0072",7,0,"0,008",6,,
"0,498","0,484","0,0115","0,0072",7,0,"0,008",7,,
"0,498","0,484","0,0115","0,0072",7,1,1,0,,
"0,498","0,484","0,0115","0,0072",7,1,"0,009",1,,
"0,498","0,484","0,0115","0,0072",7,1,"0,009",2,,
"0,498","0,484","0,0115","0,0072",7,1,"0,009",3,,
"0,498","0,484","0,0115","0,0072",7,1,"0,009",4,,
"0,498","0,484","0,0115","0,0072",7,1,"0,009",5,,
"0,498","0,484","0,0115","0,0072",7,1,"0,008",6,,
"0,498","0,484","0,0115","0,0072",7,1,"0,008",7,,
"0,498","0,484","0,0115","0,0072",7,2,2,0,,
"0,498","0,484","0,0115","0,0072",7,2,"0,009",1,,
"0,498","0,484","0,0115","0,0072",7,2,"0,009",2,,
"0,498","0,484","0,0115","0,0072",7,2,"0,009",3,,
"0,498","0,484","0,0115","0,0072",7,2,"0,009",4,,
"0,498","0,484","0,0115","0,0072",7,2,"0,009",5,,
"0,498","0,484","0,0115","0,0072",7,2,"0,008",6,,
"0,498","0,484","0,0115","0,0072",7,2,"0,008",7,,
"0,498","0,484","0,0115","0,0072",7,3,3,0,,
"0,498","0,484","0,0115","0,0072",7,3,"0,009",1,,
"0,498","0,484","0,0115","0,0072",7,3,"0,009",2,,
"0,498","0,484","0,0115","0,0072",7,3,"0,009",3,,
"0,498","0,484","0,0115","0,0072",7,3,"0,009",4,,
"0,498","0,484","0,0115","0,0072",7,3,"0,009",5,,
"0,498","0,484","0,0115","0,0072",7,3,"0,008",6,,
"0,498","0,484","0,0115","0,0072",7,3,"0,008",7,,
"0,071","0,468","0,0115","0,0072",7,0,0,0,,
"0,071","0,468","0,0115","0,0072",7,0,"0,009",1,,
"0,071","0,468","0,0115","0,0072",7,0,"0,009",2,,
"0,071","0,468","0,0115","0,0072",7,0,"0,009",3,,
"0,071","0,468","0,0115","0,0072",7,0,"0,009",4,,
"0,071","0,468","0,0115","0,0072",7,0,"0,009",5,,
"0,071","0,468","0,0115","0,0072",7,0,"0,008",6,,
"0,071","0,468","0,0115","0,0072",7,0,"0,008",7,,
"0,071","0,468","0,0115","0,0072",7,1,1,0,,
"0,071","0,468","0,0115","0,0072",7,1,"0,009",1,,
"0,071","0,468","0,0115","0,0072",7,1,"0,009",2,,
"0,071","0,468","0,0115","0,0072",7,1,"0,009",3,,
"0,071","0,468","0,0115","0,0072",7,1,"0,009",4,,
"0,071","0,468","0,0115","0,0072",7,1,"0,009",5,,
"0,071","0,468","0,0115","0,0072",7,1,"0,008",6,,
"0,071","0,468","0,0115","0,0072",7,1,"0,008",7,,
"0,071","0,468","0,0115","0,0072",7,2,2,0,,
"0,071","0,468","0,0115","0,0072",7,2,"0,009",1,,
"0,071","0,468","0,0115","0,0072",7,2,"0,009",2,,
"0,071","0,468","0,0115","0,0072",7,2,"0,009",3,,
"0,071","0,468","0,0115","0,0072",7,2,"0,009",4,,
"0,071","0,468","0,0115","0,0072",7,2,"0,009",5,,
"0,071","0,468","0,0115","0,0072",7,2,"0,008",6,,
"0,071","0,468","0,0115","0,0072",7,2,"0,008",7,,
"0,071","0,468","0,0115","0,0072",7,3,3,0,,
"0,071","0,468","0,0115","0,0072",7,3,"0,009",1,,
"0,071","0,468","0,0115","0,0072",7,3,"0,009",2,,
"0,071","0,468","0,0115","0,0072",7,3,"0,009",3,,
"0,071","0,468","0,0115","0,0072",7,3,"0,009",4,,
"0,071","0,468","0,0115","0,0072",7,3,"0,009",5,,
"0,071","0,468","0,0115","0,0072",7,3,"0,008",6,,
"0,071","0,468","0,0115","0,0072",7,3,"0,008",7,,
"0,071","0,488","0,0115","0,0072",7,0,0,0,,
"0,071","0,488","0,0115","0,0072",7,0,"0,009",1,,
"0,071","0,488","0,0115","0,0072",7,0,"0,009",2,,
"0,071","0,488","0,0115","0,0072",7,0,"0,009",3,,
"0,071","0,488","0,0115","0,0072",7,0,"0,009",4,,
"0,071","0,488","0,0115","0,0072",7,0,"0,009",5,,
"0,071","0,488","0,0115","0,0072",7,0,"0,008",6,,
"0,071","0,488","0,0115","0,0072",7,0,"0,008",7,,
"0,071","0,488","0,0115","0,0072",7,1,1,0,,
"0,071","0,488","0,0115","0,0072",7,1,"0,009",1,,
"0,071","0,488","0,0115","0,0072",7,1,"0,009",2,,
"0,071","0,488","0,0115","0,0072",7,1,"0,009",3,,
"0,071","0,488","0,0115","0,0072",7,1,"0,009",4,,
"0,071","0,488","0,0115","0,0072",7,1,"0,009",5,,
"0,071","0,488","0,0115","0,0072",7,1,"0,008",6,,
"0,071","0,488","0,0115","0,0072",7,1,"0,008",7,,
"0,071","0,488","0,0115","0,0072",7,2,2,0,,
"0,071","0,488","0,0115","0,0072",7,2,"0,009",1,,
"0,071","0,488","0,0115","0,0072",7,2,"0,009",2,,
"0,071","0,488","0,0115","0,0072",7,2,"0,009",3,,
"0,071","0,488","0,0115","0,0072",7,2,"0,009",4,,
"0,071","0,488","0,0115","0,0072",7,2,"0,009",5,,
"0,071","0,488","0,0115","0,0072",7,2,"0,008",6,,
"0,071","0,488","0,0115","0,0072",7,2,"0,008",7,,
"0,071","0,488","0,0115","0,0072",7,3,3,0,,
"0,071","0,488","0,0115","0,0072",7,3,"0,009",1,,
"0,071","0,488","0,0115","0,0072",7,3,"0,009",2,,
"0,071","0,488","0,0115","0,0072",7,3,"0,009",3,,
"0,071","0,488","0,0115","0,0072",7,3,"0,009",4,,
"0,071","0,488","0,0115","0,0072",7,3,"0,009",5,,
"0,071","0,488","0,0115","0,0072",7,3,"0,008",6,,
"0,071","0,488","0,0115","0,0072",7,3,"0,008",7,,
"0,071","0,484","0,0115","0,0072",7,0,0,0,,
"0,071","0,484","0,0115","0,0072",7,0,"0,009",1,,
"0,071","0,484","0,0115","0,0072",7,0,"0,009",2,,
"0,071","0,484","0,0115","0,0072",7,0,"0,009",3,,
"0,071","0,484","0,0115","0,0072",7,0,"0,009",4,,
"0,071","0,484","0,0115","0,0072",7,0,"0,009",5,,
"0,071","0,484","0,0115","0,0072",7,0,"0,008",6,,
"0,071","0,484","0,0115","0,0072",7,0,"0,008",7,,
"0,071","0,484","0,0115","0,0072",7,1,1,0,,
"0,071","0,484","0,0115","0,0072",7,1,"0,009",1,,
"0,071","0,484","0,0115","0,0072",7,1,"0,009",2,,
"0,071","0,484","0,0115","0,0072",7,1,"0,009",3,,
"0,071","0,484","0,0115","0,0072",7,1,"0,009",4,,
"0,071","0,484","0,0115","0,0072",7,1,"0,009",5,,
"0,071","0,484","0,0115","0,0072",7,1,"0,008",6,,
"0,071","0,484","0,0115","0,0072",7,1,"0,008",7,,
"0,071","0,484","0,0115","0,0072",7,2,2,0,,
"0,071","0,484","0,0115","0,0072",7,2,"0,009",1,,
"0,071","0,484","0,0115","0,0072",7,2,"0,009",2,,
"0,071","0,484","0,0115","0,0072",7,2,"0,009",3,,
"0,071","0,484","0,0115","0,0072",7,2,"0,009",4,,
"0,071","0,484","0,0115","0,0072",7,2,"0,009",5,,
"0,071","0,484","0,0115","0,0072",7,2,"0,008",6,,
"0,071","0,484","0,0115","0,0072",7,2,"0,008",7,,
"0,071","0,484","0,0115","0,0072",7,3,3,0,,
"0,071","0,484","0,0115","0,0072",7,3,"0,009",1,,
"0,071","0,484","0,0115","0,0072",7,3,"0,009",2,,
"0,071","0,484","0,0115","0,0072",7,3,"0,009",3,,
"0,071","0,484","0,0115","0,0072",7,3,"0,009",4,,
"0,071","0,484","0,0115","0,0072",7,3,"0,009",5,,
"0,071","0,484","0,0115","0,0072",7,3,"0,008",6,,
"0,071","0,484","0,0115","0,0072",7,3,"0,008",7,,
"0,07","0,46995","0,0117","0,0063",8,0,0,0,megarwnH65/main_megaron_1965_H,aulos_megaron1965H1
"0,07","0,46995","0,0117","0,0063",8,"0,39015","0,01",1,megarwnH65/main_megaron_1965_H,aulos_megaron1965H2
"0,07","0,46995","0,0117","0,0063",8,"0,34515","0,01",2,megarwnH65/main_megaron_1965_H,aulos_megaron1965H3
"0,07","0,46995","0,0117","0,0063",8,"0,30215","0,01",3,megarwnH65/main_megaron_1965_H,aulos_megaron1965H4
"0,07","0,46995","0,0117","0,0063",8,"0,25115","0,01",4,megarwnH65/main_megaron_1965_H,aulos_megaron1965H5
"0,07","0,46995","0,0117","0,0063",8,"0,21332","0,01",5,megarwnH65/main_megaron_1965_H,aulos_megaron1965H6
"0,07","0,46995","0,0117","0,0063",8,"0,11666","0,0095",6,megarwnH65/main_megaron_1965_H,aulos_megaron1965H7
"0,07","0,46995","0,0117","0,0063",8,"0,06833","0,0095",7,megarwnH65/main_megaron_1965_H,aulos_megaron1965H8
"0,07","0,46995","0,0117","0,0063",8,"0,02667","0,0095",8,megarwnH65/main_megaron_1965_H,aulos_megaron1965H9
"0,07","0,46995","0,0117","0,0063",8,1,0,0,,
"0,07","0,46995","0,0117","0,0063",8,1,"0,01",1,,
"0,07","0,46995","0,0117","0,0063",8,1,"0,01",2,,
"0,07","0,46995","0,0117","0,0063",8,1,"0,01",3,,
"0,07","0,46995","0,0117","0,0063",8,1,"0,01",4,,
"0,07","0,46995","0,0117","0,0063",8,1,"0,01",5,,
"0,07","0,46995","0,0117","0,0063",8,1,"0,0095",6,,
"0,07","0,46995","0,0117","0,0063",8,1,"0,0095",7,,
"0,07","0,46995","0,0117","0,0063",8,1,"0,0095",8,,
"0,07","0,46995","0,0117","0,0063",8,2,0,0,,
"0,07","0,46995","0,0117","0,0063",8,2,"0,01",1,,
"0,07","0,46995","0,0117","0,0063",8,2,"0,01",2,,
"0,07","0,46995","0,0117","0,0063",8,2,"0,01",3,,
"0,07","0,46995","0,0117","0,0063",8,2,"0,01",4,,
"0,07","0,46995","0,0117","0,0063",8,2,"0,01",5,,
"0,07","0,46995","0,0117","0,0063",8,2,"0,0095",6,,
"0,07","0,46995","0,0117","0,0063",8,2,"0,0095",7,,
"0,07","0,46995","0,0117","0,0063",8,2,"0,0095",8,,
"0,07","0,46995","0,0117","0,0063",8,3,0,0,,
"0,07","0,46995","0,0117","0,0063",8,3,"0,01",1,,
"0,07","0,46995","0,0117","0,0063",8,3,"0,01",2,,
"0,07","0,46995","0,0117","0,0063",8,3,"0,01",3,,
"0,07","0,46995","0,0117","0,0063",8,3,"0,01",4,,
"0,07","0,46995","0,0117","0,0063",8,3,"0,01",5,,
"0,07","0,46995","0,0117","0,0063",8,3,"0,0095",6,,
"0,07","0,46995","0,0117","0,0063",8,3,"0,0095",7,,
"0,07","0,46995","0,0117","0,0063",8,3,"0,0095",8,,
"0,07","0,45995","0,0117","0,0063",8,0,0,0,megarwnH65/megaron_1965_H_L_Minus,aulos_megaron1965HMinusL1
"0,07","0,45995","0,0117","0,0063",8,"0,39015","0,01",1,megarwnH65/megaron_1965_H_L_Minus,aulos_megaron1965HMinusL2
"0,07","0,45995","0,0117","0,0063",8,"0,34515","0,01",2,megarwnH65/megaron_1965_H_L_Minus,aulos_megaron1965HMinusL3
"0,07","0,45995","0,0117","0,0063",8,"0,30215","0,01",3,megarwnH65/megaron_1965_H_L_Minus,aulos_megaron1965HMinusL4
"0,07","0,45995","0,0117","0,0063",8,"0,25115","0,01",4,megarwnH65/megaron_1965_H_L_Minus,aulos_megaron1965HMinusL5
"0,07","0,45995","0,0117","0,0063",8,"0,21332","0,01",5,megarwnH65/megaron_1965_H_L_Minus,aulos_megaron1965HMinusL6
"0,07","0,45995","0,0117","0,0063",8,"0,11666","0,0095",6,megarwnH65/megaron_1965_H_L_Minus,aulos_megaron1965HMinusL7
"0,07","0,45995","0,0117","0,0063",8,"0,06833","0,0095",7,megarwnH65/megaron_1965_H_L_Minus,aulos_megaron1965HMinusL8
"0,07","0,45995","0,0117","0,0063",8,"0,02667","0,0095",8,megarwnH65/megaron_1965_H_L_Minus,aulos_megaron1965HMinusL9
"0,07","0,45995","0,0117","0,0063",8,1,0,0,,
"0,07","0,45995","0,0117","0,0063",8,1,"0,01",1,,
"0,07","0,45995","0,0117","0,0063",8,1,"0,01",2,,
"0,07","0,45995","0,0117","0,0063",8,1,"0,01",3,,
"0,07","0,45995","0,0117","0,0063",8,1,"0,01",4,,
"0,07","0,45995","0,0117","0,0063",8,1,"0,01",5,,
"0,07","0,45995","0,0117","0,0063",8,1,"0,0095",6,,
"0,07","0,45995","0,0117","0,0063",8,1,"0,0095",7,,
"0,07","0,45995","0,0117","0,0063",8,1,"0,0095",8,,
"0,07","0,45995","0,0117","0,0063",8,2,0,0,,
"0,07","0,45995","0,0117","0,0063",8,2,"0,01",1,,
"0,07","0,45995","0,0117","0,0063",8,2,"0,01",2,,
"0,07","0,45995","0,0117","0,0063",8,2,"0,01",3,,
"0,07","0,45995","0,0117","0,0063",8,2,"0,01",4,,
"0,07","0,45995","0,0117","0,0063",8,2,"0,01",5,,
"0,07","0,45995","0,0117","0,0063",8,2,"0,0095",6,,
"0,07","0,45995","0,0117","0,0063",8,2,"0,0095",7,,
"0,07","0,45995","0,0117","0,0063",8,2,"0,0095",8,,
"0,07","0,45995","0,0117","0,0063",8,3,0,0,,
"0,07","0,45995","0,0117","0,0063",8,3,"0,01",1,,
"0,07","0,45995","0,0117","0,0063",8,3,"0,01",2,,
"0,07","0,45995","0,0117","0,0063",8,3,"0,01",3,,
"0,07","0,45995","0,0117","0,0063",8,3,"0,01",4,,
"0,07","0,45995","0,0117","0,0063",8,3,"0,01",5,,
"0,07","0,45995","0,0117","0,0063",8,3,"0,0095",6,,
"0,07","0,45995","0,0117","0,0063",8,3,"0,0095",7,,
"0,07","0,45995","0,0117","0,0063",8,3,"0,0095",8,,
"0,07","0,47995","0,0117","0,0063",8,0,0,0,megarwnH65/megaron_1965_H_L_Plus,aulos_megaron1965HPlusL1
"0,07","0,47995","0,0117","0,0063",8,"0,39015","0,01",1,megarwnH65/megaron_1965_H_L_Plus,aulos_megaron1965HPlusL2
"0,07","0,47995","0,0117","0,0063",8,"0,34515","0,01",2,megarwnH65/megaron_1965_H_L_Plus,aulos_megaron1965HPlusL3
"0,07","0,47995","0,0117","0,0063",8,"0,30215","0,01",3,megarwnH65/megaron_1965_H_L_Plus,aulos_megaron1965HPlusL4
"0,07","0,47995","0,0117","0,0063",8,"0,25115","0,01",4,megarwnH65/megaron_1965_H_L_Plus,aulos_megaron1965HPlusL5
"0,07","0,47995","0,0117","0,0063",8,"0,21332","0,01",5,megarwnH65/megaron_1965_H_L_Plus,aulos_megaron1965HPlusL6
"0,07","0,47995","0,0117","0,0063",8,"0,11666","0,0095",6,megarwnH65/megaron_1965_H_L_Plus,aulos_megaron1965HPlusL7
"0,07","0,47995","0,0117","0,0063",8,"0,06833","0,0095",7,megarwnH65/megaron_1965_H_L_Plus,aulos_megaron1965HPlusL8
"0,07","0,47995","0,0117","0,0063",8,"0,02667","0,0095",8,megarwnH65/megaron_1965_H_L_Plus,aulos_megaron1965HPlusL9
"0,07","0,47995","0,0117","0,0063",8,1,0,0,,
"0,07","0,47995","0,0117","0,0063",8,1,"0,01",1,,
"0,07","0,47995","0,0117","0,0063",8,1,"0,01",2,,
"0,07","0,47995","0,0117","0,0063",8,1,"0,01",3,,
"0,07","0,47995","0,0117","0,0063",8,1,"0,01",4,,
"0,07","0,47995","0,0117","0,0063",8,1,"0,01",5,,
"0,07","0,47995","0,0117","0,0063",8,1,"0,0095",6,,
"0,07","0,47995","0,0117","0,0063",8,1,"0,0095",7,,
"0,07","0,47995","0,0117","0,0063",8,1,"0,0095",8,,
"0,07","0,47995","0,0117","0,0063",8,2,0,0,,
"0,07","0,47995","0,0117","0,0063",8,2,"0,01",1,,
"0,07","0,47995","0,0117","0,0063",8,2,"0,01",2,,
"0,07","0,47995","0,0117","0,0063",8,2,"0,01",3,,
"0,07","0,47995","0,0117","0,0063",8,2,"0,01",4,,
"0,07","0,47995","0,0117","0,0063",8,2,"0,01",5,,
"0,07","0,47995","0,0117","0,0063",8,2,"0,0095",6,,
"0,07","0,47995","0,0117","0,0063",8,2,"0,0095",7,,
"0,07","0,47995","0,0117","0,0063",8,2,"0,0095",8,,
"0,07","0,47995","0,0117","0,0063",8,3,0,0,,
"0,07","0,47995","0,0117","0,0063",8,3,"0,01",1,,
"0,07","0,47995","0,0117","0,0063",8,3,"0,01",2,,
"0,07","0,47995","0,0117","0,0063",8,3,"0,01",3,,
"0,07","0,47995","0,0117","0,0063",8,3,"0,01",4,,
"0,07","0,47995","0,0117","0,0063",8,3,"0,01",5,,
"0,07","0,47995","0,0117","0,0063",8,3,"0,0095",6,,
"0,07","0,47995","0,0117","0,0063",8,3,"0,0095",7,,
"0,07","0,47995","0,0117","0,0063",8,3,"0,0095",8,,
"0,44995","0,46995","0,0117","0,0063",8,0,0,0,megarwnH65/megaron_1965_H_R_Minus,aulos_megaron1965HMinusR1
"0,44995","0,46995","0,0117","0,0063",8,"0,39015","0,01",1,megarwnH65/megaron_1965_H_R_Minus,aulos_megaron1965HMinusR2
"0,44995","0,46995","0,0117","0,0063",8,"0,34515","0,01",2,megarwnH65/megaron_1965_H_R_Minus,aulos_megaron1965HMinusR3
"0,44995","0,46995","0,0117","0,0063",8,"0,30215","0,01",3,megarwnH65/megaron_1965_H_R_Minus,aulos_megaron1965HMinusR4
"0,44995","0,46995","0,0117","0,0063",8,"0,25115","0,01",4,megarwnH65/megaron_1965_H_R_Minus,aulos_megaron1965HMinusR5
"0,44995","0,46995","0,0117","0,0063",8,"0,21332","0,01",5,megarwnH65/megaron_1965_H_R_Minus,aulos_megaron1965HMinusR6
"0,44995","0,46995","0,0117","0,0063",8,"0,11666","0,0095",6,megarwnH65/megaron_1965_H_R_Minus,aulos_megaron1965HMinusR7
"0,44995","0,46995","0,0117","0,0063",8,"0,06833","0,0095",7,megarwnH65/megaron_1965_H_R_Minus,aulos_megaron1965HMinusR8
"0,44995","0,46995","0,0117","0,0063",8,"0,02667","0,0095",8,megarwnH65/megaron_1965_H_R_Minus,aulos_megaron1965HMinusR9
"0,44995","0,46995","0,0117","0,0063",8,1,0,0,,
"0,44995","0,46995","0,0117","0,0063",8,1,"0,01",1,,
"0,44995","0,46995","0,0117","0,0063",8,1,"0,01",2,,
"0,44995","0,46995","0,0117","0,0063",8,1,"0,01",3,,
"0,44995","0,46995","0,0117","0,0063",8,1,"0,01",4,,
"0,44995","0,46995","0,0117","0,0063",8,1,"0,01",5,,
"0,44995","0,46995","0,0117","0,0063",8,1,"0,0095",6,,
"0,44995","0,46995","0,0117","0,0063",8,1,"0,0095",7,,
"0,44995","0,46995","0,0117","0,0063",8,1,"0,0095",8,,
"0,44995","0,46995","0,0117","0,0063",8,2,0,0,,
"0,44995","0,46995","0,0117","0,0063",8,2,"0,01",1,,
"0,44995","0,46995","0,0117","0,0063",8,2,"0,01",2,,
"0,44995","0,46995","0,0117","0,0063",8,2,"0,01",3,,
"0,44995","0,46995","0,0117","0,0063",8,2,"0,01",4,,
"0,44995","0,46995","0,0117","0,0063",8,2,"0,01",5,,
"0,44995","0,46995","0,0117","0,0063",8,2,"0,0095",6,,
"0,44995","0,46995","0,0117","0,0063",8,2,"0,0095",7,,
"0,44995","0,46995","0,0117","0,0063",8,2,"0,0095",8,,
"0,44995","0,46995","0,0117","0,0063",8,3,0,0,,
"0,44995","0,46995","0,0117","0,0063",8,3,"0,01",1,,
"0,44995","0,46995","0,0117","0,0063",8,3,"0,01",2,,
"0,44995","0,46995","0,0117","0,0063",8,3,"0,01",3,,
"0,44995","0,46995","0,0117","0,0063",8,3,"0,01",4,,
"0,44995","0,46995","0,0117","0,0063",8,3,"0,01",5,,
"0,44995","0,46995","0,0117","0,0063",8,3,"0,0095",6,,
"0,44995","0,46995","0,0117","0,0063",8,3,"0,0095",7,,
"0,44995","0,46995","0,0117","0,0063",8,3,"0,0095",8,,
"0,48995","0,46995","0,0117","0,0063",8,0,0,0,megarwnH65/megaron_1965_H_R_Plus,aulos_megaron1965HPlusR1
"0,48995","0,46995","0,0117","0,0063",8,"0,39015","0,01",1,megarwnH65/megaron_1965_H_R_Plus,aulos_megaron1965HPlusR2
"0,48995","0,46995","0,0117","0,0063",8,"0,34515","0,01",2,megarwnH65/megaron_1965_H_R_Plus,aulos_megaron1965HPlusR3
"0,48995","0,46995","0,0117","0,0063",8,"0,30215","0,01",3,megarwnH65/megaron_1965_H_R_Plus,aulos_megaron1965HPlusR4
"0,48995","0,46995","0,0117","0,0063",8,"0,25115","0,01",4,megarwnH65/megaron_1965_H_R_Plus,aulos_megaron1965HPlusR5
"0,48995","0,46995","0,0117","0,0063",8,"0,21332","0,01",5,megarwnH65/megaron_1965_H_R_Plus,aulos_megaron1965HPlusR6
"0,48995","0,46995","0,0117","0,0063",8,"0,11666","0,0095",6,megarwnH65/megaron_1965_H_R_Plus,aulos_megaron1965HPlusR7
"0,48995","0,46995","0,0117","0,0063",8,"0,06833","0,0095",7,megarwnH65/megaron_1965_H_R_Plus,aulos_megaron1965HPlusR8
"0,48995","0,46995","0,0117","0,0063",8,"0,02667","0,0095",8,megarwnH65/megaron_1965_H_R_Plus,aulos_megaron1965HPlusR9
"0,48995","0,46995","0,0117","0,0063",8,1,0,0,,
"0,48995","0,46995","0,0117","0,0063",8,1,"0,01",1,,
"0,48995","0,46995","0,0117","0,0063",8,1,"0,01",2,,
"0,48995","0,46995","0,0117","0,0063",8,1,"0,01",3,,
"0,48995","0,46995","0,0117","0,0063",8,1,"0,01",4,,
"0,48995","0,46995","0,0117","0,0063",8,1,"0,01",5,,
"0,48995","0,46995","0,0117","0,0063",8,1,"0,0095",6,,
"0,48995","0,46995","0,0117","0,0063",8,1,"0,0095",7,,
"0,48995","0,46995","0,0117","0,0063",8,1,"0,0095",8,,
"0,48995","0,46995","0,0117","0,0063",8,2,0,0,,
"0,48995","0,46995","0,0117","0,0063",8,2,"0,01",1,,
"0,48995","0,46995","0,0117","0,0063",8,2,"0,01",2,,
"0,48995","0,46995","0,0117","0,0063",8,2,"0,01",3,,
"0,48995","0,46995","0,0117","0,0063",8,2,"0,01",4,,
"0,48995","0,46995","0,0117","0,0063",8,2,"0,01",5,,
"0,48995","0,46995","0,0117","0,0063",8,2,"0,0095",6,,
"0,48995","0,46995","0,0117","0,0063",8,2,"0,0095",7,,
"0,48995","0,46995","0,0117","0,0063",8,2,"0,0095",8,,
"0,48995","0,46995","0,0117","0,0063",8,3,0,0,,
"0,48995","0,46995","0,0117","0,0063",8,3,"0,01",1,,
"0,48995","0,46995","0,0117","0,0063",8,3,"0,01",2,,
"0,48995","0,46995","0,0117","0,0063",8,3,"0,01",3,,
"0,48995","0,46995","0,0117","0,0063",8,3,"0,01",4,,
"0,48995","0,46995","0,0117","0,0063",8,3,"0,01",5,,
"0,48995","0,46995","0,0117","0,0063",8,3,"0,0095",6,,
"0,48995","0,46995","0,0117","0,0063",8,3,"0,0095",7,,
"0,48995","0,46995","0,0117","0,0063",8,3,"0,0095",8,,
"0,07","0,47595","0,0117","0,0063",8,0,0,0,megarwnH65/megaron1965_H_L_Plusn,aulos_megaron1965HPlusnL1
"0,07","0,47595","0,0117","0,0063",8,"0,39015","0,01",1,megarwnH65/megaron1965_H_L_Plusn,aulos_megaron1965HPlusnL2
"0,07","0,47595","0,0117","0,0063",8,"0,34515","0,01",2,megarwnH65/megaron1965_H_L_Plusn,aulos_megaron1965HPlusnL3
"0,07","0,47595","0,0117","0,0063",8,"0,30215","0,01",3,megarwnH65/megaron1965_H_L_Plusn,aulos_megaron1965HPlusnL4
"0,07","0,47595","0,0117","0,0063",8,"0,25115","0,01",4,megarwnH65/megaron1965_H_L_Plusn,aulos_megaron1965HPlusnL5
"0,07","0,47595","0,0117","0,0063",8,"0,21332","0,01",5,megarwnH65/megaron1965_H_L_Plusn,aulos_megaron1965HPlusnL6
"0,07","0,47595","0,0117","0,0063",8,"0,11666","0,0095",6,megarwnH65/megaron1965_H_L_Plusn,aulos_megaron1965HPlusnL7
"0,07","0,47595","0,0117","0,0063",8,"0,06833","0,0095",7,megarwnH65/megaron1965_H_L_Plusn,aulos_megaron1965HPlusnL8
"0,07","0,47595","0,0117","0,0063",8,"0,02667","0,0095",8,megarwnH65/megaron1965_H_L_Plusn,aulos_megaron1965HPlusnL9
"0,07","0,47595","0,0117","0,0063",8,1,0,0,,
"0,07","0,47595","0,0117","0,0063",8,1,"0,01",1,,
"0,07","0,47595","0,0117","0,0063",8,1,"0,01",2,,
"0,07","0,47595","0,0117","0,0063",8,1,"0,01",3,,
"0,07","0,47595","0,0117","0,0063",8,1,"0,01",4,,
"0,07","0,47595","0,0117","0,0063",8,1,"0,01",5,,
"0,07","0,47595","0,0117","0,0063",8,1,"0,0095",6,,
"0,07","0,47595","0,0117","0,0063",8,1,"0,0095",7,,
"0,07","0,47595","0,0117","0,0063",8,1,"0,0095",8,,
"0,07","0,47595","0,0117","0,0063",8,2,0,0,,
"0,07","0,47595","0,0117","0,0063",8,2,"0,01",1,,
"0,07","0,47595","0,0117","0,0063",8,2,"0,01",2,,
"0,07","0,47595","0,0117","0,0063",8,2,"0,01",3,,
"0,07","0,47595","0,0117","0,0063",8,2,"0,01",4,,
"0,07","0,47595","0,0117","0,0063",8,2,"0,01",5,,
"0,07","0,47595","0,0117","0,0063",8,2,"0,0095",6,,
"0,07","0,47595","0,0117","0,0063",8,2,"0,0095",7,,
"0,07","0,47595","0,0117","0,0063",8,2,"0,0095",8,,
"0,07","0,47595","0,0117","0,0063",8,3,0,0,,
"0,07","0,47595","0,0117","0,0063",8,3,"0,01",1,,
